"id","book_id","best_book_id","work_id","books_count","isbn","title","language_code","average_rating","ratings_count","work_ratings_count","work_text_reviews_count","image_url","small_image_url","created_at","updated_at","label","isbn13"
5919,"84844","84844","4648325",45,"752815393","Guilty as Sin (Deer Lake #2)","eng","4.1","13575","14540","284","https://images.gr-assets.com/books/1340516937m/84844.jpg","https://images.gr-assets.com/books/1340516937s/84844.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5920,"153007","153007","39896",19,"044661002X","Kushiel's Scion","en-GB","4.19","16358","17564","539","https://images.gr-assets.com/books/1344265086m/153007.jpg","https://images.gr-assets.com/books/1344265086s/153007.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5921,"89185","89185","2926628",36,"441010644","Chasm City","eng","4.12","13802","15124","599","https://images.gr-assets.com/books/1309203334m/89185.jpg","https://images.gr-assets.com/books/1309203334s/89185.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5922,"6791212","6791212","6995232",38,"230744273","The Lost Child of Philomena Lee: A Mother, Her Son And A Fifty Year Search","eng","3.65","7261","12619","1583","https://images.gr-assets.com/books/1338612242m/6791212.jpg","https://images.gr-assets.com/books/1338612242s/6791212.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",2,"9.78E+12"
5923,"1432370","1432370","1422905",34,"786868910","Breaking Night: A Memoir of Forgiveness, Survival, and My Journey from Homeless to Harvard","en-US","4.19","12664","14186","1952","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",2,"9.78E+12"
5924,"8315872","8315872","13165093",36,"399157034","Treachery in Death","en-US","4.43","17289","19938","1093","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5925,"17797253","17797253","24969951",22,"345516532","Under the Wide and Starry Sky","eng","3.57","12105","14189","2512","https://images.gr-assets.com/books/1367256646m/17797253.jpg","https://images.gr-assets.com/books/1367256646s/17797253.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5926,"47345","47345","813560",58,"743225082","Man and Boy","eng","3.55","11603","13042","527","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5927,"10115","10115","12852",30,"330353829","The Memoirs of Cleopatra","eng","4.17","14235","16088","1045","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5928,"10503124","10503124","15408919",48,"345505514","The Jefferson Key","en-US","3.88","13472","15574","1138","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5929,"18339630","18339630","25892986",26,"345808002","All My Puny Sorrows","eng","3.93","11602","13834","1981","https://images.gr-assets.com/books/1416181263m/18339630.jpg","https://images.gr-assets.com/books/1416181263s/18339630.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5930,"18339743","18339743","25893105",4,"804138567","Bittersweet","eng","3.44","11544","13835","1677","https://images.gr-assets.com/books/1404476771m/18339743.jpg","https://images.gr-assets.com/books/1404476771s/18339743.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5931,"513367","513367","96418",34,"553341030","In Search of Schrödinger's Cat : Quantum Physics And Reality","eng","4","12399","13369","335","https://images.gr-assets.com/books/1440464162m/513367.jpg","https://images.gr-assets.com/books/1440464162s/513367.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",9,"9.78E+12"
5932,"62571","62571","3354329",37,"765357054","The Keep","en-US","3.98","13211","14610","531","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5933,"60929","60929","1008111",24,"446603775","Dawn","eng","4.1","13744","16060","1533","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5934,"3344411","3344411","1481990",86,"1933633638","Jeder stirbt für sich allein","eng","4.21","6838","15445","2062","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5935,"21618","21618","94590",34,"441005667","Forever Peace","en-US","3.73","14124","14669","365","https://images.gr-assets.com/books/1267317517m/21618.jpg","https://images.gr-assets.com/books/1267317517s/21618.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5936,"762064","762064","1899207",50,"425178579","Betrayal in Death","eng","4.31","19215","21430","594","https://images.gr-assets.com/books/1388255545m/762064.jpg","https://images.gr-assets.com/books/1388255545s/762064.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5937,"123632","123632","1715933",55,"440351839","Man and His Symbols","eng","4.18","12463","13625","426","https://images.gr-assets.com/books/1327336291m/123632.jpg","https://images.gr-assets.com/books/1327336291s/123632.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",1,"9.78E+12"
5938,"7955881","7955881","11645576",16,"545208858","Amulet: Book Three: The Cloud Searchers","eng","4.36","15936","16272","934","https://images.gr-assets.com/books/1422028852m/7955881.jpg","https://images.gr-assets.com/books/1422028852s/7955881.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",3,"9.78E+12"
5939,"27276262","27276262","45476016",30,"1501126229","Lily and the Octopus","eng","3.74","13667","16201","3346","https://images.gr-assets.com/books/1499086357m/27276262.jpg","https://images.gr-assets.com/books/1499086357s/27276262.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5940,"3447","3447","1144054",29,"061870986X","In the Lake of the Woods","eng","3.78","12441","13658","1156","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5941,"6264710","6264710","6447962",45,"312949820","Tempt Me at Twilight","eng","4.18","23125","25056","1295","https://images.gr-assets.com/books/1380326419m/6264710.jpg","https://images.gr-assets.com/books/1380326419s/6264710.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5942,"12677913","12677913","16766265",31,"1402798431","Tiger's Destiny","eng","4.41","18503","19385","2057","https://images.gr-assets.com/books/1340738756m/12677913.jpg","https://images.gr-assets.com/books/1340738756s/12677913.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5943,"372385","372385","14597614",51,"440222702","Back Spin","eng","3.96","14333","17019","741","https://images.gr-assets.com/books/1431404184m/372385.jpg","https://images.gr-assets.com/books/1431404184s/372385.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5944,"17452179","17452179","24339901",47,"571297889","Apple Tree Yard","eng","3.71","10082","15670","1588","https://images.gr-assets.com/books/1371030400m/17452179.jpg","https://images.gr-assets.com/books/1371030400s/17452179.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5945,"136642","136642","6909481",53,"2841873900","The Ice Limit","fre","3.97","12250","15065","563","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5946,"8356487","8356487","13210545",27,"316127191","Heartless","eng","4.07","22670","24880","2100","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5947,"389827","389827","379443",23,"764200119","When Calls the Heart","en-US","4.19","13609","15495","708","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5948,"133241","133241","3734",60,"671870114","Saving Grace","eng","4.25","19061","20493","632","https://images.gr-assets.com/books/1304789462m/133241.jpg","https://images.gr-assets.com/books/1304789462s/133241.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5949,"7198269","7198269","7178698",47,"312605382","Married By Morning","eng","4.14","22830","24614","1304","https://images.gr-assets.com/books/1380326600m/7198269.jpg","https://images.gr-assets.com/books/1380326600s/7198269.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5950,"30593","30593","1153252",90,"1400041988","Pnin","eng","3.9","11538","14007","986","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
5951,"76661","76661","891282",17,"345322231","Being a Green Mother (Incarnations of Immortality, #5)","en-GB","3.95","15569","15986","197","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5952,"3334563","3334563","6874450",20,"1905294964","Inkheart","eng","4.17","14014","15215","452","https://images.gr-assets.com/books/1346484626m/3334563.jpg","https://images.gr-assets.com/books/1346484626s/3334563.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5953,"102030","102030","347050",52,"4770019572","宮本武蔵 Miyamoto Musashi","eng","4.43","9574","11744","759","https://images.gr-assets.com/books/1327942522m/102030.jpg","https://images.gr-assets.com/books/1327942522s/102030.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
5954,"6398972","6398972","6587666",56,"385532458","Ford County","eng","3.56","13770","16272","1759","https://images.gr-assets.com/books/1320454906m/6398972.jpg","https://images.gr-assets.com/books/1320454906s/6398972.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5955,"93157","93157","3095060",269,"140436030","The Monk","eng","3.8","13633","16888","1206","https://images.gr-assets.com/books/1365712491m/93157.jpg","https://images.gr-assets.com/books/1365712491s/93157.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
5956,"17232261","17232261","23748550",32,"345522028","Songs of Willow Frost","eng","3.64","13645","15237","2449","https://images.gr-assets.com/books/1367527068m/17232261.jpg","https://images.gr-assets.com/books/1367527068s/17232261.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5957,"12291438","12291438","17268041",18,"62128027","The Madman’s Daughter","eng","3.69","17647","19008","3298","https://images.gr-assets.com/books/1354155885m/12291438.jpg","https://images.gr-assets.com/books/1354155885s/12291438.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5958,"16131072","16131072","21956607",35,"316211222","Second Honeymoon","eng","3.89","11418","14899","1207","https://images.gr-assets.com/books/1352225697m/16131072.jpg","https://images.gr-assets.com/books/1352225697s/16131072.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5959,"55352","55352","805035",12,"786891122","Brain Droppings","eng","4.11","13255","13900","394","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
5960,"15832932","15832932","21569082",20,"803739095","What I Thought Was True","eng","3.71","16390","17545","1753","https://images.gr-assets.com/books/1479774148m/15832932.jpg","https://images.gr-assets.com/books/1479774148s/15832932.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5961,"10429037","10429037","14785454",16,"62081861","Ruthless","en-US","3.93","16885","17869","906","https://images.gr-assets.com/books/1314802629m/10429037.jpg","https://images.gr-assets.com/books/1314802629s/10429037.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5962,"18667976","18667976","26493639",19,"399162178","The Secret Life of Violet Grant","eng","3.97","12825","14706","1669","https://images.gr-assets.com/books/1393212446m/18667976.jpg","https://images.gr-assets.com/books/1393212446s/18667976.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5963,"37338","16087857","37227",23,"425213617","Wicked Ties","en-US","3.97","22097","24470","1360","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5964,"47878","47878","46861",21,"043984665X","Charlie Bone and the Beast (The Children of the Red King, # 6)","en-US","3.93","16397","16803","264","https://images.gr-assets.com/books/1290344896m/47878.jpg","https://images.gr-assets.com/books/1290344896s/47878.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5965,"22055280","22055280","39923827",25,"765336413","The Providence of Fire","eng","4.16","11629","14101","849","https://images.gr-assets.com/books/1405301050m/22055280.jpg","https://images.gr-assets.com/books/1405301050s/22055280.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5966,"51985","51985","2376452",78,"300115466","L'Existentialisme est un humanisme","en-GB","3.96","12493","15055","569","https://images.gr-assets.com/books/1328870158m/51985.jpg","https://images.gr-assets.com/books/1328870158s/51985.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",8,"9.78E+12"
5967,"15451058","15451058","44904964",21,"679456201","My Life on the Road","eng","4.08","15997","17852","2554","https://images.gr-assets.com/books/1440005972m/15451058.jpg","https://images.gr-assets.com/books/1440005972s/15451058.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",2,"9.78E+12"
5968,"6609864","6609864","6803831",22,"61767603","Sugar and Spice","en-US","3.53","14901","15946","756","https://images.gr-assets.com/books/1258145375m/6609864.jpg","https://images.gr-assets.com/books/1258145375s/6609864.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5969,"342994","342994","1773894",116,"439643635","Den Lille Pige med Svovlstikkerne","eng","4.08","16478","17499","551","https://images.gr-assets.com/books/1411481144m/342994.jpg","https://images.gr-assets.com/books/1411481144s/342994.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5970,"95643","95643","92181",25,"156031566","The Places In Between","en-US","3.88","11445","11934","1274","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",11,"9.78E+12"
5971,"24611454","24611454","43635283",41,"425280101","Stars of Fortune","eng","4","12822","18887","1597","https://images.gr-assets.com/books/1458079016m/24611454.jpg","https://images.gr-assets.com/books/1458079016s/24611454.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5972,"16342","16342","2728434",170,"425205967","Cat Among the Pigeons","eng","3.82","17221","19943","795","https://images.gr-assets.com/books/1275665326m/16342.jpg","https://images.gr-assets.com/books/1275665326s/16342.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5973,"15786792","18730321","21506045",41,"385535309","Paris","eng","3.95","8441","14185","1944","https://images.gr-assets.com/books/1344117043m/15786792.jpg","https://images.gr-assets.com/books/1344117043s/15786792.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",11,"9.78E+12"
